Date,caf_total_portions_prepared,caf_total_portions_sold,caf_total_waste_portions,caf_avg_waste_pct,caf_total_revenue_ugx,caf_total_ingredient_cost_ugx,caf_total_waste_cost_ugx,caf_total_gross_profit_ugx,caf_posho_flour_kg,caf_beans_kg,caf_cooking_oil_l,caf_matooke_kg,caf_groundnuts_kg,caf_rice_kg,caf_chicken_kg,caf_offal_kg,caf_onions_kg,caf_irish_potatoes_kg,caf_eggs_units,caf_wheat_flour_kg,caf_cabbage_kg,caf_tomatoes_kg,caf_meals_offered,kiosk_total_transactions,kiosk_total_revenue_ugx,kiosk_avg_transaction_ugx,kiosk_items_sold,kiosk_cash_pct,kiosk_momo_pct,kiosk_airtel_pct,kiosk_discounted_txns,kiosk_peak_hour,kiosk_near_lecture_sales,kiosk_sold_biscuits_packet,kiosk_sold_chapati,kiosk_sold_groundnuts_packet,kiosk_sold_juice_splash,kiosk_sold_mandazi_2_pcs,kiosk_sold_rolex,kiosk_sold_samosa_2_pcs,kiosk_sold_soda,kiosk_sold_water_bottle,kiosk_rev_africa_hall_kiosk,kiosk_rev_education_block_kiosk,kiosk_rev_engineering_block_kiosk,kiosk_rev_freedom_square_kiosk,kiosk_rev_main_gate_kiosk,kiosk_rev_mitchell_hall_kiosk,kiosk_rev_senate_building_kiosk,Day_of_Week,Academic_Period,Is_Weekend,caf_rolex_portions,kiosk_rolex_units,total_campus_revenue_ugx,campus_gross_margin_pct,total_portions_served,revenue_per_portion_ugx,waste_cost_pct_of_revenue,ingredient_cost_ratio,kiosk_revenue_share_pct,demand_fulfilment_rate_pct,procurement_efficiency,total_rolex_demand,rolex_egg_demand_units,rolex_wheat_flour_demand_kg,demand_vs_avg_pct
2024-08-15,1712,1469,243,15.166666666666666,5389000.0,3000260.0,475350.0,2388740.0,93.8,56.2,41.8,189.3,30.7,49.8,44.8,28.5,9.5,66.1,686,48.2,20.1,16.1,6,610,756500.0,1240.1639344262296,610,59.0,30.2,10.8,45,9,84,35,70,69,42,90,124,108,37,35,125750.0,107250.0,94750.0,119750.0,111000.0,121000.0,77000.0,Thursday,Sem2_Teaching,False,352,124.0,6145500.0,38.87,2079,2956.0,7.73,55.67,12.31,85.81,85.81,476.0,476,23.8,25.8
2024-08-16,1457,1254,203,12.633333333333335,4656000.0,2494350.0,312270.0,2161650.0,79.2,47.5,35.6,150.10000000000002,23.1,38.0,34.2,24.8,8.2,64.8,647,44.3,18.4,14.8,6,556,690250.0,1241.4568345323742,556,57.0,30.0,12.9,66,9,79,29,62,42,44,95,110,109,42,23,95750.0,109000.0,101750.0,80250.0,89000.0,119500.0,95000.0,Friday,Sem2_Teaching,False,308,110.0,5346250.0,40.43,1810,2954.0,5.84,53.57,12.91,86.07,86.07,418.0,418,20.9,9.5
2024-08-17,508,462,46,9.383333333333333,1725000.0,888430.0,75350.0,836570.0,26.2,15.8,12.4,56.099999999999994,8.7,14.6,13.1,9.2,3.1,21.0,212,14.6,6.1,4.9,6,137,171750.0,1253.6496350364964,137,62.0,26.3,11.7,10,16,0,3,11,22,14,18,31,27,5,6,29750.0,25500.0,19500.0,21750.0,24250.0,21750.0,29250.0,Saturday,Sem2_Teaching,True,109,31.0,1896750.0,44.11,599,3167.0,3.97,51.5,9.05,90.94,90.94,140.0,140,7.0,-63.8
2024-08-18,515,440,75,16.05,1585500.0,882950.0,144470.0,702550.0,28.5,17.1,12.1,55.3,8.5,13.6,12.2,9.2,3.1,20.3,216,15.5,6.5,5.2,6,134,156500.0,1167.910447761194,134,60.4,29.1,10.4,14,11,0,7,18,18,12,21,19,20,13,6,22250.0,27000.0,17000.0,21750.0,20250.0,22750.0,25500.0,Sunday,Sem2_Teaching,True,117,19.0,1742000.0,40.33,574,3035.0,8.29,55.69,8.98,85.44,85.44,136.0,136,6.8,-65.3
2024-08-19,1730,1439,291,16.183333333333334,5403500.0,2999340.0,463040.0,2404160.0,88.8,53.2,43.699999999999996,179.2,28.8,47.8,43.0,27.4,9.2,80.5,780,52.2,21.8,17.4,6,568,728000.0,1281.6901408450703,568,60.2,27.3,12.5,54,9,82,34,56,57,53,85,119,97,47,20,105000.0,86750.0,94250.0,92000.0,118500.0,108000.0,123500.0,Monday,Sem2_Teaching,False,351,119.0,6131500.0,39.21,2007,3055.0,7.55,55.51,11.87,83.18,83.18,470.0,470,23.5,21.4
2024-08-20,1692,1433,259,15.766666666666667,5226500.0,2899380.0,456580.0,2327120.0,91.5,54.9,40.7,177.39999999999998,29.4,45.0,40.5,25.6,8.6,68.2,733,52.9,22.1,17.6,6,572,722750.0,1263.548951048951,572,60.8,28.1,11.0,51,9,83,27,67,58,48,82,110,96,51,33,125250.0,92250.0,79500.0,114000.0,120750.0,87250.0,103750.0,Tuesday,Sem2_Teaching,False,384,110.0,5949250.0,39.12,2005,2967.0,7.67,55.47,12.15,84.69,84.69,494.0,494,24.7,21.3
2024-08-21,1725,1577,148,8.066666666666666,5812500.0,2942160.0,222250.0,2870340.0,88.0,52.8,42.4,175.60000000000002,27.1,44.4,40.0,28.8,9.6,80.5,803,55.0,22.9,18.3,6,546,698500.0,1279.3040293040292,546,61.7,27.3,11.0,63,9,77,19,63,57,38,82,126,101,38,22,96250.0,117000.0,97750.0,87250.0,86750.0,96000.0,117500.0,Wednesday,Sem2_Teaching,False,392,126.0,6511000.0,44.08,2123,3067.0,3.41,50.62,10.73,91.42,91.42,518.0,518,25.9,28.4
2024-08-22,1692,1436,256,14.35,5356000.0,2948470.0,427440.0,2407530.0,89.8,53.9,42.0,187.7,29.6,46.6,41.9,29.7,9.9,72.4,709,47.9,20.0,16.0,6,561,721750.0,1286.541889483066,561,61.1,27.3,11.6,46,9,79,25,69,53,42,75,119,104,43,31,116500.0,92500.0,96500.0,102750.0,128500.0,83000.0,102000.0,Thursday,Sem2_Teaching,False,326,119.0,6077750.0,39.61,1997,3043.0,7.03,55.05,11.88,84.87,84.87,445.0,445,22.25,20.8
2024-08-23,1415,1235,180,12.816666666666668,4591000.0,2457480.0,305790.0,2133520.0,71.0,42.6,34.8,152.2,23.8,39.6,35.6,24.4,8.2,61.6,620,42.7,17.8,14.2,6,574,747250.0,1301.8292682926829,574,61.1,28.4,10.5,49,12,89,31,68,58,37,97,137,75,45,26,117500.0,88000.0,134250.0,118000.0,106250.0,79000.0,104250.0,Friday,Sem2_Teaching,False,306,137.0,5338250.0,39.97,1809,2951.0,5.73,53.53,14.0,87.28,87.28,443.0,443,22.15,9.4
2024-08-24,517,465,52,11.866666666666667,1692500.0,896980.0,108190.0,795520.0,30.2,18.1,12.9,55.2,9.0,14.0,12.6,8.2,2.8,21.7,212,14.3,6.0,4.8,6,150,196750.0,1311.6666666666667,150,56.7,34.0,9.3,11,9,0,11,11,19,10,18,31,26,18,6,24750.0,32000.0,21000.0,32250.0,28750.0,28500.0,29500.0,Saturday,Sem2_Teaching,True,115,31.0,1889250.0,42.11,615,3072.0,5.73,53.0,10.41,89.94,89.94,146.0,146,7.3,-62.8
2024-08-25,520,468,52,8.65,1721500.0,878760.0,73390.0,842740.0,29.8,17.8,12.4,53.400000000000006,8.8,12.8,11.5,7.8,2.6,21.0,227,16.4,6.9,5.5,6,149,174250.0,1169.4630872483222,149,57.7,28.9,13.4,15,12,0,8,15,22,10,26,24,23,14,7,20750.0,26000.0,23250.0,18500.0,30000.0,29250.0,26500.0,Sunday,Sem2_Teaching,True,110,24.0,1895750.0,44.45,617,3073.0,3.87,51.05,9.19,90.0,90.0,134.0,134,6.7,-62.7
2024-08-26,1712,1537,175,11.233333333333334,5661500.0,2970100.0,320970.0,2691400.0,91.0,54.6,43.1,180.2,29.3,47.0,42.3,27.0,9.0,77.0,750,50.4,21.0,16.8,6,624,793500.0,1271.6346153846155,624,62.0,26.8,11.2,74,9,81,32,64,65,42,85,141,124,42,29,86750.0,113500.0,103250.0,108750.0,126000.0,116750.0,138500.0,Monday,Sem2_Teaching,False,368,141.0,6455000.0,41.69,2161,2987.0,4.97,52.46,12.29,89.78,89.78,509.0,509,25.45,30.7
2024-08-27,1778,1592,186,10.416666666666666,5873500.0,3079110.0,313080.0,2794390.0,93.2,55.9,42.8,195.60000000000002,32.2,49.2,44.3,28.6,9.6,68.9,745,53.9,22.5,18.0,6,598,729000.0,1219.0635451505016,598,60.0,27.3,12.7,73,9,79,28,78,59,41,95,112,104,48,33,91250.0,112500.0,106250.0,117250.0,105000.0,86500.0,110250.0,Tuesday,Sem2_Teaching,False,389,112.0,6602500.0,42.32,2190,3015.0,4.74,52.42,11.04,89.54,89.54,501.0,501,25.05,32.5
2024-08-28,1706,1586,120,7.416666666666667,5756500.0,2913650.0,224520.0,2842850.0,98.2,58.9,40.1,174.7,26.8,45.6,41.0,28.9,9.7,66.1,719,52.2,21.8,17.4,6,591,766750.0,1297.377326565144,591,57.0,28.9,14.0,51,9,86,31,75,62,27,78,136,102,47,33,92750.0,114750.0,108500.0,131250.0,117000.0,112000.0,90500.0,Wednesday,Sem2_Teaching,False,402,136.0,6523250.0,43.58,2177,2996.0,3.44,50.61,11.75,92.97,92.97,538.0,538,26.9,31.7
2024-08-29,1709,1518,191,10.333333333333334,5564500.0,2955400.0,359640.0,2609100.0,95.2,57.1,41.0,175.1,28.2,49.0,44.1,26.7,8.9,66.1,718,52.1,21.7,17.4,6,569,704500.0,1238.1370826010545,569,59.9,27.2,12.8,46,12,92,34,66,62,37,88,109,94,45,34,95750.0,76750.0,72000.0,90250.0,108500.0,130000.0,131250.0,Thursday,Sem2_Teaching,False,410,109.0,6269000.0,41.62,2087,3004.0,5.74,53.11,11.24,88.82,88.82,519.0,519,25.95,26.2
2024-08-30,1498,1316,182,11.799999999999999,4853000.0,2594100.0,328580.0,2258900.0,74.8,44.9,36.7,163.2,26.1,41.0,36.9,25.2,8.4,64.4,657,45.7,19.1,15.2,6,529,691000.0,1306.2381852551985,529,59.2,26.7,14.2,44,9,93,25,65,60,35,81,114,69,60,20,95750.0,93000.0,84750.0,87750.0,125750.0,102500.0,101500.0,Friday,Sem2_Teaching,False,343,114.0,5544000.0,40.74,1845,3005.0,5.93,53.45,12.46,87.85,87.85,457.0,457,22.85,11.6
2024-08-31,484,426,58,13.066666666666668,1565500.0,845460.0,119000.0,720040.0,25.2,15.1,12.4,50.9,8.0,13.6,12.2,8.1,2.7,23.1,214,13.8,5.8,4.6,6,140,163750.0,1169.642857142857,140,57.1,29.3,13.6,12,9,0,12,22,17,9,18,23,28,7,4,27000.0,25000.0,26750.0,23750.0,14500.0,23250.0,23500.0,Saturday,Sem2_Teaching,True,111,23.0,1729250.0,41.64,566,3055.0,6.88,54.01,9.47,88.02,88.02,134.0,134,6.7,-65.8
2024-09-01,570,482,88,15.583333333333334,1811500.0,996110.0,141820.0,815390.0,31.8,19.1,14.4,57.4,9.2,16.8,15.1,8.8,3.0,24.8,243,16.4,6.9,5.5,6,141,170750.0,1210.9929078014184,141,55.3,33.3,11.3,15,9,0,12,18,13,5,28,27,18,12,8,30000.0,22250.0,23750.0,24750.0,20250.0,26750.0,23000.0,Sunday,Sem2_Teaching,True,114,27.0,1982250.0,41.13,623,3182.0,7.15,54.99,8.61,84.56,84.56,141.0,141,7.05,-62.3
2024-09-02,1973,1823,150,8.116666666666667,6694500.0,3400510.0,277000.0,3293990.0,112.0,67.2,50.2,204.2,33.1,51.2,46.1,30.8,10.2,92.4,865,56.3,23.5,18.8,6,590,707250.0,1198.7288135593221,590,61.0,27.1,11.9,57,14,77,26,80,69,32,98,108,103,45,29,89500.0,105000.0,114250.0,105000.0,90500.0,113000.0,90000.0,Monday,Sem2_Teaching,False,426,108.0,7401750.0,44.5,2413,3067.0,3.74,50.8,9.56,92.4,92.4,534.0,534,26.7,46.0
2024-09-03,1939,1786,153,8.25,6549500.0,3347250.0,288780.0,3202250.0,97.5,58.5,47.0,204.5,33.8,54.0,48.6,29.7,9.9,80.1,858,61.7,25.7,20.6,6,599,730500.0,1219.5325542570952,599,63.6,24.2,12.2,67,16,83,20,69,51,42,113,111,121,51,21,97250.0,93250.0,116750.0,98000.0,106500.0,110250.0,108500.0,Tuesday,Sem2_Teaching,False,483,111.0,7280000.0,43.99,2385,3052.0,3.97,51.11,10.03,92.11,92.11,594.0,594,29.7,44.3
2024-09-04,1699,1461,238,14.466666666666667,5359000.0,2899600.0,393900.0,2459400.0,92.8,55.6,41.6,172.2,27.3,44.0,39.6,27.0,9.0,75.2,762,52.8,22.0,17.6,6,588,717750.0,1220.6632653061224,588,61.1,28.2,10.7,63,9,76,30,69,63,33,94,117,110,40,32,77250.0,101500.0,119250.0,120000.0,109250.0,107000.0,83500.0,Wednesday,Sem2_Teaching,False,371,117.0,6076750.0,40.47,2049,2966.0,6.48,54.11,11.81,85.99,85.99,488.0,488,24.4,23.9
2024-09-05,1641,1367,274,16.5,5086500.0,2869090.0,486550.0,2217410.0,82.5,49.5,40.1,177.1,26.7,48.0,43.2,30.1,10.1,69.6,702,48.5,20.2,16.2,6,606,768750.0,1268.5643564356435,606,58.7,29.2,12.0,59,9,98,33,65,57,48,86,116,116,59,26,110000.0,124000.0,111750.0,138000.0,76750.0,119750.0,88500.0,Thursday,Sem2_Teaching,False,323,116.0,5855250.0,37.87,1973,2968.0,8.31,56.41,13.13,83.3,83.3,439.0,439,21.95,19.3
2024-09-06,1436,1293,143,8.85,4876500.0,2531100.0,232360.0,2345400.0,75.8,45.4,36.3,162.1,26.7,41.4,37.3,23.7,7.9,60.9,588,39.2,16.4,13.1,6,633,777500.0,1228.2780410742496,633,60.5,27.8,11.7,71,9,100,27,70,58,39,96,121,133,49,40,117250.0,112500.0,112750.0,100500.0,106250.0,117750.0,110500.0,Friday,Sem2_Teaching,False,299,121.0,5654000.0,41.48,1926,2936.0,4.11,51.9,13.75,90.04,90.04,420.0,420,21.0,16.5
2024-09-07,526,468,58,11.399999999999999,1694000.0,890890.0,107180.0,803110.0,27.5,16.5,12.8,56.6,9.0,12.4,11.2,8.8,3.0,23.8,239,16.4,6.9,5.5,6,133,156000.0,1172.9323308270677,133,66.2,24.1,9.8,14,12,0,7,15,15,11,23,22,21,9,10,20250.0,18500.0,26750.0,20500.0,17500.0,23250.0,29250.0,Saturday,Sem2_Teaching,True,126,22.0,1850000.0,43.41,601,3078.0,5.79,52.59,8.43,88.97,88.97,148.0,148,7.4,-63.6
2024-09-08,502,428,74,14.483333333333334,1584500.0,867410.0,125010.0,717090.0,26.2,15.8,12.4,58.5,9.3,12.6,11.3,9.2,3.1,21.7,211,14.2,5.9,4.7,6,140,195000.0,1392.857142857143,140,59.3,30.0,10.7,11,9,0,7,16,13,16,13,39,21,6,9,26000.0,31250.0,35500.0,26500.0,24250.0,24500.0,27000.0,Sunday,Sem2_Teaching,True,100,39.0,1779500.0,40.3,568,3133.0,7.03,54.74,10.96,85.26,85.26,139.0,139,6.95,-65.6
2024-09-09,1693,1502,191,10.433333333333332,5665000.0,2976810.0,308230.0,2688190.0,89.2,53.5,42.800000000000004,185.89999999999998,30.9,49.0,44.1,26.7,8.9,72.8,708,47.5,19.8,15.8,6,590,744750.0,1262.2881355932204,590,57.1,31.0,11.9,54,9,83,38,67,64,44,87,117,94,55,24,100750.0,121250.0,114750.0,101000.0,89250.0,132750.0,85000.0,Monday,Sem2_Teaching,False,362,117.0,6409750.0,41.94,2092,3064.0,4.81,52.55,11.62,88.72,88.72,479.0,479,23.95,26.5
2024-09-10,1753,1487,266,15.049999999999999,5481000.0,3016190.0,450690.0,2464810.0,93.8,56.2,42.8,176.7,27.2,48.4,43.6,29.1,9.7,76.3,779,54.2,22.6,18.1,6,560,715750.0,1278.125,560,57.0,32.0,11.1,63,9,76,32,63,55,39,73,122,105,41,30,85500.0,99000.0,107750.0,135500.0,99000.0,113250.0,75750.0,Tuesday,Sem2_Teaching,False,378,122.0,6196750.0,39.78,2047,3027.0,7.27,55.03,11.55,84.83,84.83,500.0,500,25.0,23.8
2024-09-11,1609,1367,242,14.766666666666666,5108000.0,2787820.0,381310.0,2320180.0,89.2,53.5,40.2,167.9,27.1,44.0,39.6,25.5,8.5,71.0,692,46.6,19.4,15.5,6,629,765500.0,1217.0111287758345,629,58.7,30.2,11.1,60,12,108,39,78,68,48,100,115,105,49,27,116000.0,111750.0,96500.0,119500.0,114500.0,114750.0,92500.0,Wednesday,Sem2_Teaching,False,334,115.0,5873500.0,39.5,1996,2943.0,6.49,54.58,13.03,84.96,84.96,449.0,449,22.45,20.7
2024-09-12,1735,1539,196,11.9,5582000.0,2947560.0,351970.0,2634440.0,91.5,54.9,41.8,190.1,29.5,41.6,37.4,30.9,10.3,75.9,769,53.2,22.2,17.7,6,612,762750.0,1246.3235294117646,612,59.5,28.6,11.9,58,12,94,27,77,69,42,86,117,112,54,28,109250.0,126500.0,105000.0,109250.0,120000.0,98500.0,94250.0,Thursday,Sem2_Teaching,False,414,117.0,6344750.0,41.52,2151,2950.0,5.55,52.8,12.02,88.7,88.7,531.0,531,26.55,30.1
2024-09-13,1435,1268,167,12.616666666666667,4661000.0,2474480.0,288640.0,2186520.0,78.2,46.9,34.3,144.2,23.1,41.2,37.1,22.2,7.4,56.3,618,45.1,18.8,15.0,6,528,679000.0,1285.9848484848485,528,59.5,27.1,13.4,47,9,86,23,67,43,33,85,109,91,52,25,94250.0,111250.0,93750.0,92750.0,86500.0,115000.0,85500.0,Friday,Sem2_Teaching,False,332,109.0,5340000.0,40.95,1796,2973.0,5.41,53.09,12.72,88.36,88.36,441.0,441,22.05,8.6
2024-09-14,517,450,67,12.833333333333334,1683500.0,891070.0,102590.0,792430.0,26.5,15.9,12.7,52.6,7.9,14.2,12.8,9.0,3.0,23.8,235,16.0,6.7,5.3,6,145,171250.0,1181.0344827586207,145,57.2,33.8,9.0,15,16,0,6,19,11,15,26,22,28,10,8,24250.0,27750.0,22000.0,29000.0,23250.0,21500.0,23500.0,Saturday,Sem2_Teaching,True,115,22.0,1854750.0,42.72,595,3117.0,5.53,52.93,9.23,87.04,87.04,137.0,137,6.85,-64.0
2024-09-15,506,446,60,11.950000000000001,1616000.0,857300.0,107770.0,758700.0,27.0,16.2,11.8,52.6,8.0,13.0,11.7,8.8,3.0,19.9,223,16.4,6.9,5.5,6,142,184250.0,1297.5352112676057,142,64.8,24.6,10.6,7,9,0,12,16,18,7,12,30,22,12,13,27500.0,23500.0,26500.0,31000.0,28500.0,22500.0,24750.0,Sunday,Sem2_Teaching,True,128,30.0,1800250.0,42.14,588,3062.0,5.99,53.05,10.23,88.14,88.14,158.0,158,7.9,-64.4
2024-09-16,1766,1485,281,15.766666666666666,5463000.0,3033660.0,486230.0,2429340.0,100.8,60.4,43.9,190.3,32.1,44.8,40.3,26.6,8.8,75.2,748,51.1,21.3,17.0,6,588,727500.0,1237.2448979591836,588,57.0,27.0,16.0,61,14,81,23,70,62,50,91,117,102,37,36,122000.0,117750.0,107500.0,83500.0,83000.0,87250.0,126500.0,Monday,Sem2_Teaching,False,344,117.0,6190500.0,39.24,2073,2986.0,7.85,55.53,11.75,84.09,84.09,461.0,461,23.05,25.4
2024-09-17,1745,1515,230,12.583333333333334,5572500.0,2974190.0,372730.0,2598310.0,97.5,58.5,41.800000000000004,186.2,28.7,43.8,39.4,30.6,10.2,72.8,749,52.4,21.9,17.5,6,593,727000.0,1225.9696458684655,593,61.4,25.8,12.8,69,8,83,35,76,56,51,88,110,107,42,28,109250.0,110500.0,81250.0,112750.0,99750.0,110500.0,103000.0,Tuesday,Sem2_Teaching,False,346,110.0,6299500.0,41.25,2108,2988.0,5.92,53.37,11.54,86.82,86.82,456.0,456,22.8,27.5
2024-09-18,1640,1403,237,13.549999999999999,5297500.0,2849450.0,354610.0,2448050.0,85.2,51.1,41.2,186.9,30.1,42.8,38.5,28.5,9.5,73.5,699,46.1,19.2,15.4,6,584,743250.0,1272.6883561643835,584,60.8,28.1,11.1,56,9,76,29,66,58,46,98,127,86,44,30,93750.0,89000.0,129000.0,116000.0,110250.0,120000.0,85250.0,Wednesday,Sem2_Teaching,False,320,127.0,6040750.0,40.53,1987,3040.0,5.87,53.79,12.3,85.55,85.55,447.0,447,22.35,20.2
2024-09-19,1732,1529,203,12.533333333333333,5482000.0,2918670.0,383070.0,2563330.0,97.5,58.5,40.400000000000006,183.5,29.6,41.8,37.6,27.9,9.3,66.8,746,55.2,23.0,18.4,6,570,707000.0,1240.3508771929824,570,58.9,28.6,12.5,63,9,77,31,68,50,30,89,115,115,44,28,110500.0,99000.0,93500.0,118500.0,76500.0,98000.0,111000.0,Thursday,Sem2_Teaching,False,431,115.0,6189000.0,41.42,2099,2949.0,6.19,53.24,11.42,88.28,88.28,546.0,546,27.3,27.0
2024-09-20,1519,1335,184,11.316666666666665,5001000.0,2656260.0,294310.0,2344740.0,83.5,50.1,37.9,167.2,27.2,42.8,38.5,25.1,8.3,63.0,622,42.2,17.6,14.1,6,610,751750.0,1232.377049180328,610,57.7,28.4,13.9,60,9,85,30,80,63,44,86,113,117,48,29,108750.0,122750.0,86750.0,83500.0,122750.0,117500.0,109750.0,Friday,Sem2_Teaching,False,316,113.0,5752750.0,40.76,1945,2958.0,5.12,53.11,13.07,87.89,87.89,429.0,429,21.45,17.7
2024-09-21,525,465,60,9.716666666666667,1750500.0,914850.0,90290.0,835650.0,25.0,15.0,12.8,59.7,9.6,14.6,13.1,9.2,3.1,22.0,226,15.8,6.6,5.3,6,155,180000.0,1161.2903225806451,155,68.4,24.5,7.1,20,9,0,8,14,13,11,35,28,30,8,8,18250.0,30000.0,26250.0,23250.0,26500.0,29500.0,26250.0,Saturday,Sem2_Teaching,True,107,28.0,1930500.0,43.29,620,3114.0,4.68,52.26,9.32,88.57,88.57,135.0,135,6.75,-62.5
2024-09-22,495,429,66,13.700000000000001,1583500.0,867740.0,123680.0,715760.0,27.2,16.3,12.5,53.1,8.3,14.2,12.8,8.5,2.9,21.7,206,13.6,5.7,4.5,6,133,167750.0,1261.2781954887218,133,63.2,24.8,12.0,15,8,0,6,21,12,10,18,32,26,3,5,22250.0,23750.0,27000.0,24000.0,24000.0,23750.0,23000.0,Sunday,Sem2_Teaching,True,96,32.0,1751250.0,40.87,562,3116.0,7.06,54.8,9.58,86.67,86.67,128.0,128,6.4,-66.0
2024-09-23,1743,1486,257,15.25,5467000.0,2991190.0,427500.0,2475810.0,99.5,59.7,42.5,189.3,30.1,44.4,40.0,29.5,9.9,72.4,728,50.2,20.9,16.7,6,614,773750.0,1260.1791530944624,614,63.0,25.9,11.1,55,14,101,35,79,60,50,79,119,113,47,32,83750.0,123000.0,116000.0,98250.0,122500.0,92750.0,137500.0,Monday,Sem2_Teaching,False,381,119.0,6240750.0,39.67,2100,2972.0,6.85,54.71,12.4,85.26,85.26,500.0,500,25.0,27.0
2024-09-24,1737,1559,178,11.049999999999999,5699000.0,3018890.0,364820.0,2680110.0,84.8,50.9,41.9,184.1,28.7,50.6,45.5,29.7,9.9,71.8,763,54.6,22.8,18.2,6,610,743000.0,1218.032786885246,610,61.8,26.2,12.0,65,9,93,29,81,66,53,95,109,101,49,27,93750.0,107000.0,118750.0,125500.0,99250.0,102750.0,96000.0,Tuesday,Sem2_Teaching,False,441,109.0,6442000.0,41.6,2169,2970.0,5.66,52.97,11.53,89.75,89.75,550.0,550,27.5,31.2
2024-09-25,1693,1461,232,13.433333333333332,5427500.0,2957400.0,413040.0,2470100.0,93.2,55.9,41.900000000000006,191.9,31.0,46.6,41.9,29.1,9.7,68.9,682,46.3,19.3,15.4,6,638,821250.0,1287.2257053291537,638,58.5,28.4,13.2,61,12,98,41,74,59,52,80,130,110,56,36,94750.0,96500.0,117250.0,138000.0,112250.0,128000.0,134500.0,Wednesday,Sem2_Teaching,False,340,130.0,6248750.0,39.53,2099,2977.0,6.61,54.49,13.14,86.3,86.3,470.0,470,23.5,27.0
2024-09-26,1693,1455,238,14.166666666666666,5372500.0,2951460.0,441290.0,2421040.0,86.5,51.9,41.400000000000006,178.5,26.6,49.4,44.5,30.9,10.3,72.4,731,50.5,21.1,16.8,6,546,698500.0,1279.3040293040292,546,58.2,30.2,11.5,65,12,90,24,56,59,33,79,128,104,38,25,96500.0,112750.0,114750.0,81750.0,98000.0,85250.0,109500.0,Thursday,Sem2_Teaching,False,392,128.0,6071000.0,39.88,2001,3034.0,7.27,54.94,11.51,85.94,85.94,520.0,520,26.0,21.0
2024-09-27,1488,1284,204,13.6,4802500.0,2601790.0,335540.0,2200710.0,74.5,44.7,36.7,166.7,26.9,42.2,38.0,25.3,8.5,62.3,630,43.6,18.2,14.5,6,620,748250.0,1206.8548387096773,620,58.5,29.8,11.6,76,12,82,25,76,74,37,100,122,111,43,32,103500.0,113250.0,115250.0,109250.0,117500.0,93250.0,96250.0,Friday,Sem2_Teaching,False,296,122.0,5550750.0,39.65,1904,2915.0,6.04,54.18,13.48,86.29,86.29,418.0,418,20.9,15.2
2024-09-28,495,446,49,10.15,1644500.0,850770.0,84500.0,793730.0,26.5,15.9,12.4,52.800000000000004,8.3,12.6,11.3,8.4,2.8,23.1,220,14.5,6.1,4.8,6,150,190250.0,1268.3333333333333,150,52.0,31.3,16.7,10,12,0,9,14,15,4,22,31,30,14,11,21000.0,15000.0,32000.0,28750.0,32250.0,32250.0,29000.0,Saturday,Sem2_Teaching,True,111,31.0,1834750.0,43.26,596,3078.0,4.61,51.73,10.37,90.1,90.1,142.0,142,7.1,-63.9
2024-09-29,493,434,59,12.450000000000001,1605000.0,857670.0,105370.0,747330.0,29.0,17.4,12.2,52.0,8.2,13.8,12.4,8.2,2.8,20.3,200,13.6,5.7,4.5,6,144,181500.0,1260.4166666666667,144,59.7,27.8,12.5,16,16,0,8,28,14,6,23,27,14,18,6,28500.0,24500.0,27500.0,27250.0,29250.0,26000.0,18500.0,Sunday,Sem2_Teaching,True,97,27.0,1786500.0,41.83,578,3091.0,5.9,53.44,10.16,88.03,88.03,124.0,124,6.2,-65.0
2024-09-30,1704,1452,252,14.866666666666667,5383000.0,2958600.0,449890.0,2424400.0,92.2,55.4,43.3,190.7,32.1,44.2,39.8,26.7,8.9,76.6,724,47.5,19.8,15.8,6,548,694000.0,1266.4233576642337,548,62.8,24.5,12.8,60,9,75,36,55,53,39,84,116,87,44,34,104000.0,99000.0,98250.0,82250.0,104250.0,99000.0,107250.0,Monday,Sem2_Teaching,False,361,116.0,6077000.0,39.89,2000,3038.0,7.4,54.96,11.42,85.21,85.21,477.0,477,23.85,21.0
2024-10-01,2009,1848,161,9.033333333333333,6712500.0,3425480.0,305590.0,3287020.0,110.8,66.5,47.9,213.60000000000002,33.2,51.2,46.1,34.6,11.6,82.2,864,61.4,25.6,20.5,6,603,763500.0,1266.1691542288556,603,64.3,24.5,11.1,64,9,99,34,65,63,53,95,126,95,46,26,109000.0,108250.0,124500.0,121750.0,90000.0,128750.0,81250.0,Tuesday,Sem2_Teaching,False,500,126.0,7476000.0,43.97,2451,3050.0,4.09,51.03,10.21,91.99,91.99,626.0,626,31.3,48.3
2024-10-02,2038,1735,303,14.199999999999998,6392500.0,3450630.0,465820.0,2941870.0,111.0,66.6,49.3,216.7,34.4,48.6,43.7,33.9,11.3,89.2,908,63.1,26.3,21.0,6,531,641750.0,1208.5687382297551,531,59.3,28.4,12.2,67,12,75,30,69,47,45,78,89,105,44,24,90000.0,71750.0,100500.0,94000.0,105500.0,89000.0,91000.0,Wednesday,Sem2_Teaching,False,414,89.0,7034250.0,41.82,2266,3104.0,6.62,53.98,9.12,85.13,85.13,503.0,503,25.15,37.1
