Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-02-23,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),162,152,10,6.2,"3,500","532,000","272,160","16,800","259,840",0,0,0,56.7,0,0,0,24.3,8.1,0,0,0,0,0
2024-02-23,Friday,Sem1_Teaching,FALSE,Chips & Eggs,182,175,7,3.8,"4,500","787,500","343,980","13,230","443,520",0,0,14.6,0,0,0,0,0,0,63.7,273,0,0,0
2024-02-23,Friday,Sem1_Teaching,FALSE,Rolex,340,299,41,12.1,"2,500","747,500","323,000","38,950","424,500",0,0,0,0,0,0,0,0,0,0,340,40.8,17,13.6
2024-02-24,Saturday,Sem1_Teaching,TRUE,Posho & Beans,111,101,10,9.0,"3,000","303,000","149,850","13,500","153,150",27.8,16.6,2.2,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,87,81,6,6.9,"4,000","324,000","174,000","12,000","150,000",0,0,2.6,34.8,8.7,0,0,0,0,0,0,0,0,0
2024-02-24,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,71,60,11,15.5,"6,000","360,000","234,300","36,300","125,700",0,0,2.8,0,0,14.2,12.8,0,0,0,0,0,0,0
2024-02-24,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),52,41,11,21.2,"3,500","143,500","87,360","18,480","56,140",0,0,0,18.2,0,0,0,7.8,2.6,0,0,0,0,0
2024-02-24,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,60,47,13,21.7,"4,500","211,500","113,400","24,570","98,100",0,0,4.8,0,0,0,0,0,0,21,90,0,0,0
2024-02-24,Saturday,Sem1_Teaching,TRUE,Rolex,119,105,14,11.8,"2,500","262,500","113,050","13,300","149,450",0,0,0,0,0,0,0,0,0,0,119,14.3,6,4.8
2024-02-25,Sunday,Sem1_Teaching,TRUE,Posho & Beans,100,89,11,11.0,"3,000","267,000","135,000","14,850","132,000",25,15,2,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,Sunday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,76,59,17,22.4,"4,000","236,000","152,000","34,000","84,000",0,0,2.3,30.4,7.6,0,0,0,0,0,0,0,0,0
2024-02-25,Sunday,Sem1_Teaching,TRUE,Rice & Chicken,70,59,11,15.7,"6,000","354,000","231,000","36,300","123,000",0,0,2.8,0,0,14,12.6,0,0,0,0,0,0,0
2024-02-25,Sunday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),49,43,6,12.2,"3,500","150,500","82,320","10,080","68,180",0,0,0,17.1,0,0,0,7.3,2.5,0,0,0,0,0
2024-02-25,Sunday,Sem1_Teaching,TRUE,Chips & Eggs,63,51,12,19.0,"4,500","229,500","119,070","22,680","110,430",0,0,5,0,0,0,0,0,0,22,94,0,0,0
2024-02-25,Sunday,Sem1_Teaching,TRUE,Rolex,122,97,25,20.5,"2,500","242,500","115,900","23,750","126,600",0,0,0,0,0,0,0,0,0,0,122,14.6,6.1,4.9
2024-02-26,Monday,Sem1_Teaching,FALSE,Posho & Beans,318,281,37,11.6,"3,000","843,000","429,300","49,950","413,700",79.5,47.7,6.4,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,Monday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,282,255,27,9.6,"4,000","1,020,000","564,000","54,000","456,000",0,0,8.5,112.8,28.2,0,0,0,0,0,0,0,0,0
2024-02-26,Monday,Sem1_Teaching,FALSE,Rice & Chicken,229,223,6,2.6,"6,000","1,338,000","755,700","19,800","582,300",0,0,9.2,0,0,45.8,41.2,0,0,0,0,0,0,0
2024-02-26,Monday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),180,152,28,15.6,"3,500","532,000","302,400","47,040","229,600",0,0,0,63,0,0,0,27,9,0,0,0,0,0
2024-02-26,Monday,Sem1_Teaching,FALSE,Chips & Eggs,211,176,35,16.6,"4,500","792,000","398,790","66,150","393,210",0,0,16.9,0,0,0,0,0,0,73.8,316,0,0,0
2024-02-26,Monday,Sem1_Teaching,FALSE,Rolex,395,314,81,20.5,"2,500","785,000","375,250","76,950","409,750",0,0,0,0,0,0,0,0,0,0,395,47.4,19.8,15.8
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Posho & Beans,316,307,9,2.8,"3,000","921,000","426,600","12,150","494,400",79,47.4,6.3,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,298,273,25,8.4,"4,000","1,092,000","596,000","50,000","496,000",0,0,8.9,119.2,29.8,0,0,0,0,0,0,0,0,0
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Rice & Chicken,215,175,40,18.6,"6,000","1,050,000","709,500","132,000","340,500",0,0,8.6,0,0,43,38.7,0,0,0,0,0,0,0
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),167,138,29,17.4,"3,500","483,000","280,560","48,720","202,440",0,0,0,58.4,0,0,0,25.1,8.3,0,0,0,0,0
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,201,185,16,8.0,"4,500","832,500","379,890","30,240","452,610",0,0,16.1,0,0,0,0,0,0,70.3,302,0,0,0
2024-02-27,Tuesday,Sem1_Teaching,FALSE,Rolex,412,344,68,16.5,"2,500","860,000","391,400","64,600","468,600",0,0,0,0,0,0,0,0,0,0,412,49.4,20.6,16.5
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,381,353,28,7.3,"3,000","1,059,000","514,350","37,800","544,650",95.2,57.1,7.6,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,283,255,28,9.9,"4,000","1,020,000","566,000","56,000","454,000",0,0,8.5,113.2,28.3,0,0,0,0,0,0,0,0,0
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,216,179,37,17.1,"6,000","1,074,000","712,800","122,100","361,200",0,0,8.6,0,0,43.2,38.9,0,0,0,0,0,0,0
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),174,162,12,6.9,"3,500","567,000","292,320","20,160","274,680",0,0,0,60.9,0,0,0,26.1,8.7,0,0,0,0,0
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,180,144,36,20.0,"4,500","648,000","340,200","68,040","307,800",0,0,14.4,0,0,0,0,0,0,63,270,0,0,0
2024-02-28,Wednesday,Sem1_Teaching,FALSE,Rolex,363,286,77,21.2,"2,500","715,000","344,850","73,150","370,150",0,0,0,0,0,0,0,0,0,0,363,43.6,18.2,14.5
2024-02-29,Thursday,Sem1_Teaching,FALSE,Posho & Beans,374,344,30,8.0,"3,000","1,032,000","504,900","40,500","527,100",93.5,56.1,7.5,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,278,222,56,20.1,"4,000","888,000","556,000","112,000","332,000",0,0,8.3,111.2,27.8,0,0,0,0,0,0,0,0,0
2024-02-29,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,219,191,28,12.8,"6,000","1,146,000","722,700","92,400","423,300",0,0,8.8,0,0,43.8,39.4,0,0,0,0,0,0,0
2024-02-29,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),168,145,23,13.7,"3,500","507,500","282,240","38,640","225,260",0,0,0,58.8,0,0,0,25.2,8.4,0,0,0,0,0
2024-02-29,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,195,176,19,9.7,"4,500","792,000","368,550","35,910","423,450",0,0,15.6,0,0,0,0,0,0,68.2,292,0,0,0
2024-02-29,Thursday,Sem1_Teaching,FALSE,Rolex,410,323,87,21.2,"2,500","807,500","389,500","82,650","418,000",0,0,0,0,0,0,0,0,0,0,410,49.2,20.5,16.4
2024-03-01,Friday,Sem1_Teaching,FALSE,Posho & Beans,333,301,32,9.6,"3,000","903,000","449,550","43,200","453,450",83.2,49.9,6.7,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,273,259,14,5.1,"4,000","1,036,000","546,000","28,000","490,000",0,0,8.2,109.2,27.3,0,0,0,0,0,0,0,0,0
2024-03-01,Friday,Sem1_Teaching,FALSE,Rice & Chicken,221,179,42,19.0,"6,000","1,074,000","729,300","138,600","344,700",0,0,8.8,0,0,44.2,39.8,0,0,0,0,0,0,0
2024-03-01,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),160,145,15,9.4,"3,500","507,500","268,800","25,200","238,700",0,0,0,56,0,0,0,24,8,0,0,0,0,0
2024-03-01,Friday,Sem1_Teaching,FALSE,Chips & Eggs,176,157,19,10.8,"4,500","706,500","332,640","35,910","373,860",0,0,14.1,0,0,0,0,0,0,61.6,264,0,0,0
2024-03-01,Friday,Sem1_Teaching,FALSE,Rolex,425,380,45,10.6,"2,500","950,000","403,750","42,750","546,250",0,0,0,0,0,0,0,0,0,0,425,51,21.2,17
2024-03-02,Saturday,Sem1_Teaching,TRUE,Posho & Beans,118,107,11,9.3,"3,000","321,000","159,300","14,850","161,700",29.5,17.7,2.4,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,95,84,11,11.6,"4,000","336,000","190,000","22,000","146,000",0,0,2.9,38,9.5,0,0,0,0,0,0,0,0,0
2024-03-02,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,82,70,12,14.6,"6,000","420,000","270,600","39,600","149,400",0,0,3.3,0,0,16.4,14.8,0,0,0,0,0,0,0
2024-03-02,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),67,64,3,4.5,"3,500","224,000","112,560","5,040","111,440",0,0,0,23.4,0,0,0,10,3.4,0,0,0,0,0
2024-03-02,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,64,50,14,21.9,"4,500","225,000","120,960","26,460","104,040",0,0,5.1,0,0,0,0,0,0,22.4,96,0,0,0
2024-03-02,Saturday,Sem1_Teaching,TRUE,Rolex,126,98,28,22.2,"2,500","245,000","119,700","26,600","125,300",0,0,0,0,0,0,0,0,0,0,126,15.1,6.3,5
2024-03-03,Sunday,Sem1_Teaching,TRUE,Posho & Beans,110,100,10,9.1,"3,000","300,000","148,500","13,500","151,500",27.5,16.5,2.2,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,Sunday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,88,74,14,15.9,"4,000","296,000","176,000","28,000","120,000",0,0,2.6,35.2,8.8,0,0,0,0,0,0,0,0,0
2024-03-03,Sunday,Sem1_Teaching,TRUE,Rice & Chicken,81,63,18,22.2,"6,000","378,000","267,300","59,400","110,700",0,0,3.2,0,0,16.2,14.6,0,0,0,0,0,0,0
2024-03-03,Sunday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),66,55,11,16.7,"3,500","192,500","110,880","18,480","81,620",0,0,0,23.1,0,0,0,9.9,3.3,0,0,0,0,0
2024-03-03,Sunday,Sem1_Teaching,TRUE,Chips & Eggs,63,57,6,9.5,"4,500","256,500","119,070","11,340","137,430",0,0,5,0,0,0,0,0,0,22,94,0,0,0
2024-03-03,Sunday,Sem1_Teaching,TRUE,Rolex,141,134,7,5.0,"2,500","335,000","133,950","6,650","201,050",0,0,0,0,0,0,0,0,0,0,141,16.9,7.1,5.6
2024-03-04,Monday,Sem1_Teaching,FALSE,Posho & Beans,366,344,22,6.0,"3,000","1,032,000","494,100","29,700","537,900",91.5,54.9,7.3,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,Monday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,267,217,50,18.7,"4,000","868,000","534,000","100,000","334,000",0,0,8,106.8,26.7,0,0,0,0,0,0,0,0,0
2024-03-04,Monday,Sem1_Teaching,FALSE,Rice & Chicken,231,217,14,6.1,"6,000","1,302,000","762,300","46,200","539,700",0,0,9.2,0,0,46.2,41.6,0,0,0,0,0,0,0
2024-03-04,Monday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),197,169,28,14.2,"3,500","591,500","330,960","47,040","260,540",0,0,0,68.9,0,0,0,29.5,9.9,0,0,0,0,0
2024-03-04,Monday,Sem1_Teaching,FALSE,Chips & Eggs,194,181,13,6.7,"4,500","814,500","366,660","24,570","447,840",0,0,15.5,0,0,0,0,0,0,67.9,291,0,0,0
2024-03-04,Monday,Sem1_Teaching,FALSE,Rolex,387,373,14,3.6,"2,500","932,500","367,650","13,300","564,850",0,0,0,0,0,0,0,0,0,0,387,46.4,19.4,15.5
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Posho & Beans,375,324,51,13.6,"3,000","972,000","506,250","68,850","465,750",93.8,56.2,7.5,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,294,273,21,7.1,"4,000","1,092,000","588,000","42,000","504,000",0,0,8.8,117.6,29.4,0,0,0,0,0,0,0,0,0
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Rice & Chicken,202,194,8,4.0,"6,000","1,164,000","666,600","26,400","497,400",0,0,8.1,0,0,40.4,36.4,0,0,0,0,0,0,0
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),180,170,10,5.6,"3,500","595,000","302,400","16,800","292,600",0,0,0,63,0,0,0,27,9,0,0,0,0,0
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,192,184,8,4.2,"4,500","828,000","362,880","15,120","465,120",0,0,15.4,0,0,0,0,0,0,67.2,288,0,0,0
2024-03-05,Tuesday,Sem1_Teaching,FALSE,Rolex,391,305,86,22.0,"2,500","762,500","371,450","81,700","391,050",0,0,0,0,0,0,0,0,0,0,391,46.9,19.6,15.6
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,378,301,77,20.4,"3,000","903,000","510,300","103,950","392,700",94.5,56.7,7.6,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,269,260,9,3.3,"4,000","1,040,000","538,000","18,000","502,000",0,0,8.1,107.6,26.9,0,0,0,0,0,0,0,0,0
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,239,213,26,10.9,"6,000","1,278,000","788,700","85,800","489,300",0,0,9.6,0,0,47.8,43,0,0,0,0,0,0,0
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),184,160,24,13.0,"3,500","560,000","309,120","40,320","250,880",0,0,0,64.4,0,0,0,27.6,9.2,0,0,0,0,0
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,191,161,30,15.7,"4,500","724,500","360,990","56,700","363,510",0,0,15.3,0,0,0,0,0,0,66.8,286,0,0,0
2024-03-06,Wednesday,Sem1_Teaching,FALSE,Rolex,413,384,29,7.0,"2,500","960,000","392,350","27,550","567,650",0,0,0,0,0,0,0,0,0,0,413,49.6,20.7,16.5
2024-03-07,Thursday,Sem1_Teaching,FALSE,Posho & Beans,370,347,23,6.2,"3,000","1,041,000","499,500","31,050","541,500",92.5,55.5,7.4,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,257,225,32,12.5,"4,000","900,000","514,000","64,000","386,000",0,0,7.7,102.8,25.7,0,0,0,0,0,0,0,0,0
2024-03-07,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,200,177,23,11.5,"6,000","1,062,000","660,000","75,900","402,000",0,0,8,0,0,40,36,0,0,0,0,0,0,0
2024-03-07,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),177,169,8,4.5,"3,500","591,500","297,360","13,440","294,140",0,0,0,61.9,0,0,0,26.6,8.8,0,0,0,0,0
2024-03-07,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,194,155,39,20.1,"4,500","697,500","366,660","73,710","330,840",0,0,15.5,0,0,0,0,0,0,67.9,291,0,0,0
2024-03-07,Thursday,Sem1_Teaching,FALSE,Rolex,371,345,26,7.0,"2,500","862,500","352,450","24,700","510,050",0,0,0,0,0,0,0,0,0,0,371,44.5,18.6,14.8
2024-03-08,Friday,Sem1_Teaching,FALSE,Posho & Beans,304,243,61,20.1,"3,000","729,000","410,400","82,350","318,600",76,45.6,6.1,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,218,200,18,8.3,"4,000","800,000","436,000","36,000","364,000",0,0,6.5,87.2,21.8,0,0,0,0,0,0,0,0,0
2024-03-08,Friday,Sem1_Teaching,FALSE,Rice & Chicken,171,161,10,5.8,"6,000","966,000","564,300","33,000","401,700",0,0,6.8,0,0,34.2,30.8,0,0,0,0,0,0,0
2024-03-08,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),159,126,33,20.8,"3,500","441,000","267,120","55,440","173,880",0,0,0,55.6,0,0,0,23.8,8,0,0,0,0,0
2024-03-08,Friday,Sem1_Teaching,FALSE,Chips & Eggs,155,151,4,2.6,"4,500","679,500","292,950","7,560","386,550",0,0,12.4,0,0,0,0,0,0,54.2,232,0,0,0
2024-03-08,Friday,Sem1_Teaching,FALSE,Rolex,331,282,49,14.8,"2,500","705,000","314,450","46,550","390,550",0,0,0,0,0,0,0,0,0,0,331,39.7,16.6,13.2
2024-03-09,Saturday,Sem1_Teaching,TRUE,Posho & Beans,111,107,4,3.6,"3,000","321,000","149,850","5,400","171,150",27.8,16.6,2.2,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,92,85,7,7.6,"4,000","340,000","184,000","14,000","156,000",0,0,2.8,36.8,9.2,0,0,0,0,0,0,0,0,0
2024-03-09,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,64,50,14,21.9,"6,000","300,000","211,200","46,200","88,800",0,0,2.6,0,0,12.8,11.5,0,0,0,0,0,0,0
2024-03-09,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),56,49,7,12.5,"3,500","171,500","94,080","11,760","77,420",0,0,0,19.6,0,0,0,8.4,2.8,0,0,0,0,0
2024-03-09,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,59,56,3,5.1,"4,500","252,000","111,510","5,670","140,490",0,0,4.7,0,0,0,0,0,0,20.6,88,0,0,0
2024-03-09,Saturday,Sem1_Teaching,TRUE,Rolex,110,96,14,12.7,"2,500","240,000","104,500","13,300","135,500",0,0,0,0,0,0,0,0,0,0,110,13.2,5.5,4.4
2024-03-10,Sunday,Sem1_Teaching,TRUE,Posho & Beans,94,82,12,12.8,"3,000","246,000","126,900","16,200","119,100",23.5,14.1,1.9,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,Sunday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,76,61,15,19.7,"4,000","244,000","152,000","30,000","92,000",0,0,2.3,30.4,7.6,0,0,0,0,0,0,0,0,0
2024-03-10,Sunday,Sem1_Teaching,TRUE,Rice & Chicken,60,54,6,10.0,"6,000","324,000","198,000","19,800","126,000",0,0,2.4,0,0,12,10.8,0,0,0,0,0,0,0
2024-03-10,Sunday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),56,50,6,10.7,"3,500","175,000","94,080","10,080","80,920",0,0,0,19.6,0,0,0,8.4,2.8,0,0,0,0,0
2024-03-10,Sunday,Sem1_Teaching,TRUE,Chips & Eggs,65,55,10,15.4,"4,500","247,500","122,850","18,900","124,650",0,0,5.2,0,0,0,0,0,0,22.8,98,0,0,0
2024-03-10,Sunday,Sem1_Teaching,TRUE,Rolex,114,108,6,5.3,"2,500","270,000","108,300","5,700","161,700",0,0,0,0,0,0,0,0,0,0,114,13.7,5.7,4.6
2024-03-11,Monday,Sem1_Teaching,FALSE,Posho & Beans,330,320,10,3.0,"3,000","960,000","445,500","13,500","514,500",82.5,49.5,6.6,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,Monday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,252,245,7,2.8,"4,000","980,000","504,000","14,000","476,000",0,0,7.6,100.8,25.2,0,0,0,0,0,0,0,0,0
2024-03-11,Monday,Sem1_Teaching,FALSE,Rice & Chicken,199,190,9,4.5,"6,000","1,140,000","656,700","29,700","483,300",0,0,8,0,0,39.8,35.8,0,0,0,0,0,0,0
2024-03-11,Monday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),180,176,4,2.2,"3,500","616,000","302,400","6,720","313,600",0,0,0,63,0,0,0,27,9,0,0,0,0,0
2024-03-11,Monday,Sem1_Teaching,FALSE,Chips & Eggs,182,162,20,11.0,"4,500","729,000","343,980","37,800","385,020",0,0,14.6,0,0,0,0,0,0,63.7,273,0,0,0
2024-03-11,Monday,Sem1_Teaching,FALSE,Rolex,437,386,51,11.7,"2,500","965,000","415,150","48,450","549,850",0,0,0,0,0,0,0,0,0,0,437,52.4,21.9,17.5
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Posho & Beans,359,329,30,8.4,"3,000","987,000","484,650","40,500","502,350",89.8,53.9,7.2,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,277,250,27,9.7,"4,000","1,000,000","554,000","54,000","446,000",0,0,8.3,110.8,27.7,0,0,0,0,0,0,0,0,0
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Rice & Chicken,223,214,9,4.0,"6,000","1,284,000","735,900","29,700","548,100",0,0,8.9,0,0,44.6,40.1,0,0,0,0,0,0,0
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),163,136,27,16.6,"3,500","476,000","273,840","45,360","202,160",0,0,0,57,0,0,0,24.4,8.2,0,0,0,0,0
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,218,208,10,4.6,"4,500","936,000","412,020","18,900","523,980",0,0,17.4,0,0,0,0,0,0,76.3,327,0,0,0
2024-03-12,Tuesday,Sem1_Teaching,FALSE,Rolex,396,357,39,9.8,"2,500","892,500","376,200","37,050","516,300",0,0,0,0,0,0,0,0,0,0,396,47.5,19.8,15.8
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,334,273,61,18.3,"3,000","819,000","450,900","82,350","368,100",83.5,50.1,6.7,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,277,235,42,15.2,"4,000","940,000","554,000","84,000","386,000",0,0,8.3,110.8,27.7,0,0,0,0,0,0,0,0,0
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,223,177,46,20.6,"6,000","1,062,000","735,900","151,800","326,100",0,0,8.9,0,0,44.6,40.1,0,0,0,0,0,0,0
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),197,192,5,2.5,"3,500","672,000","330,960","8,400","341,040",0,0,0,68.9,0,0,0,29.5,9.9,0,0,0,0,0
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,207,183,24,11.6,"4,500","823,500","391,230","45,360","432,270",0,0,16.6,0,0,0,0,0,0,72.4,310,0,0,0
2024-03-13,Wednesday,Sem1_Teaching,FALSE,Rolex,384,362,22,5.7,"2,500","905,000","364,800","20,900","540,200",0,0,0,0,0,0,0,0,0,0,384,46.1,19.2,15.4
2024-03-14,Thursday,Sem1_Teaching,FALSE,Posho & Beans,362,294,68,18.8,"3,000","882,000","488,700","91,800","393,300",90.5,54.3,7.2,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,303,286,17,5.6,"4,000","1,144,000","606,000","34,000","538,000",0,0,9.1,121.2,30.3,0,0,0,0,0,0,0,0,0
2024-03-14,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,239,221,18,7.5,"6,000","1,326,000","788,700","59,400","537,300",0,0,9.6,0,0,47.8,43,0,0,0,0,0,0,0
2024-03-14,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),184,158,26,14.1,"3,500","553,000","309,120","43,680","243,880",0,0,0,64.4,0,0,0,27.6,9.2,0,0,0,0,0
2024-03-14,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,217,206,11,5.1,"4,500","927,000","410,130","20,790","516,870",0,0,17.4,0,0,0,0,0,0,75.9,326,0,0,0
2024-03-14,Thursday,Sem1_Teaching,FALSE,Rolex,363,285,78,21.5,"2,500","712,500","344,850","74,100","367,650",0,0,0,0,0,0,0,0,0,0,363,43.6,18.2,14.5
2024-03-15,Friday,Sem1_Teaching,FALSE,Posho & Beans,290,273,17,5.9,"3,000","819,000","391,500","22,950","427,500",72.5,43.5,5.8,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,261,211,50,19.2,"4,000","844,000","522,000","100,000","322,000",0,0,7.8,104.4,26.1,0,0,0,0,0,0,0,0,0
2024-03-15,Friday,Sem1_Teaching,FALSE,Rice & Chicken,190,162,28,14.7,"6,000","972,000","627,000","92,400","345,000",0,0,7.6,0,0,38,34.2,0,0,0,0,0,0,0
2024-03-15,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),167,158,9,5.4,"3,500","553,000","280,560","15,120","272,440",0,0,0,58.4,0,0,0,25.1,8.3,0,0,0,0,0
2024-03-15,Friday,Sem1_Teaching,FALSE,Chips & Eggs,181,158,23,12.7,"4,500","711,000","342,090","43,470","368,910",0,0,14.5,0,0,0,0,0,0,63.3,272,0,0,0
2024-03-15,Friday,Sem1_Teaching,FALSE,Rolex,334,278,56,16.8,"2,500","695,000","317,300","53,200","377,700",0,0,0,0,0,0,0,0,0,0,334,40.1,16.7,13.4
2024-03-16,Saturday,Sem1_Teaching,TRUE,Posho & Beans,95,90,5,5.3,"3,000","270,000","128,250","6,750","141,750",23.8,14.2,1.9,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,89,87,2,2.2,"4,000","348,000","178,000","4,000","170,000",0,0,2.7,35.6,8.9,0,0,0,0,0,0,0,0,0
2024-03-16,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,72,64,8,11.1,"6,000","384,000","237,600","26,400","146,400",0,0,2.9,0,0,14.4,13,0,0,0,0,0,0,0
2024-03-16,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),56,54,2,3.6,"3,500","189,000","94,080","3,360","94,920",0,0,0,19.6,0,0,0,8.4,2.8,0,0,0,0,0
2024-03-16,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,64,53,11,17.2,"4,500","238,500","120,960","20,790","117,540",0,0,5.1,0,0,0,0,0,0,22.4,96,0,0,0
2024-03-16,Saturday,Sem1_Teaching,TRUE,Rolex,118,95,23,19.5,"2,500","237,500","112,100","21,850","125,400",0,0,0,0,0,0,0,0,0,0,118,14.2,5.9,4.7
